ip,date_time,request,step,session,user_id
nme-pow-pr3.tpgi.com,13/Sep/2017:01:24:07,/robots.txt,1,1042,1042
lj2423.inktomisearch,13/Sep/2017:03:48:18,/robots.txt,1,1043,1043
lj2423.inktomisearch,13/Sep/2017:15:19:51,/robots.txt,1,1054,1054
c24.177.134.6.static,13/Sep/2017:15:26:36,/robots.txt,1,1056,1056
lj2423.inktomisearch,13/Sep/2017:16:40:20,/robots.txt,1,1062,1062
lj2423.inktomisearch,13/Sep/2017:19:21:54,/robots.txt,1,1066,1066
lj2423.inktomisearch,13/Sep/2017:20:10:59,/robots.txt,1,1068,1068
lj2423.inktomisearch,13/Sep/2017:21:21:16,/robots.txt,1,1071,1071
lj2423.inktomisearch,13/Sep/2017:22:54:35,/robots.txt,1,1076,1076
lj2423.inktomisearch,13/Sep/2017:23:41:47,/robots.txt,1,1080,1080
msnbot.msn.com,14/Sep/2017:00:17:41,/robots.txt,1,1083,1083
lj2423.inktomisearch,14/Sep/2017:00:35:52,/robots.txt,1,1084,1084
lj2423.inktomisearch,14/Sep/2017:02:33:59,/robots.txt,1,1090,1090
lj2439.inktomisearch,14/Sep/2017:05:37:23,/robots.txt,1,1092,1092
lj2439.inktomisearch,14/Sep/2017:09:18:38,/robots.txt,1,1099,1099
64.210.196.197,14/Sep/2017:09:50:17,/robots.txt,1,1103,1103
lj2439.inktomisearch,14/Sep/2017:10:05:28,/robots.txt,1,1104,1104
lj2439.inktomisearch,14/Sep/2017:12:17:56,/robots.txt,1,1106,1106
lj2439.inktomisearch,14/Sep/2017:13:23:49,/robots.txt,1,1108,1108
lj2439.inktomisearch,14/Sep/2017:16:18:50,/robots.txt,1,1116,1116
lj2439.inktomisearch,14/Sep/2017:17:32:59,/robots.txt,1,1118,1118
lj2439.inktomisearch,14/Sep/2017:20:11:40,/robots.txt,1,1120,1120
lj2439.inktomisearch,14/Sep/2017:22:28:38,/robots.txt,1,1125,1125
lj2439.inktomisearch,15/Sep/2017:00:20:54,/robots.txt,1,1128,1128
lj2439.inktomisearch,15/Sep/2017:02:16:51,/robots.txt,1,1130,1130
lj2439.inktomisearch,15/Sep/2017:03:18:41,/robots.txt,1,1132,1132
spider-66-249-71-70.g,15/Sep/2017:04:39:24,/robots.txt,1,1134,1134
msnbot.msn.com,15/Sep/2017:05:49:01,/robots.txt,1,1136,1136
68.142.251.49,15/Sep/2017:06:39:02,/robots.txt,1,1137,1137
lj2439.inktomisearch,15/Sep/2017:10:05:58,/robots.txt,1,1143,1143
lj2439.inktomisearch,15/Sep/2017:10:45:19,/robots.txt,1,1148,1148
lj2439.inktomisearch,15/Sep/2017:11:04:20,/robots.txt,1,1151,1151
msnbot.msn.com,15/Sep/2017:11:16:41,/robots.txt,1,1153,1153
lj2439.inktomisearch,15/Sep/2017:11:37:02,/robots.txt,1,1154,1154
lj2439.inktomisearch,15/Sep/2017:16:03:03,/robots.txt,1,1167,1167
msnbot.msn.com,15/Sep/2017:18:07:25,/robots.txt,1,1172,1172
lj2439.inktomisearch,15/Sep/2017:18:36:09,/robots.txt,1,1173,1173
lj2439.inktomisearch,15/Sep/2017:22:31:02,/robots.txt,1,1178,1178
msnbot.msn.com,15/Sep/2017:23:09:28,/robots.txt,1,1181,1181
lj2439.inktomisearch,15/Sep/2017:23:20:29,/robots.txt,1,1182,1182
msnbot.msn.com,16/Sep/2017:03:56:00,/robots.txt,1,1184,1184
nme-pow-pr2.tpgi.com,16/Sep/2017:06:07:00,/robots.txt,1,1185,1185
lj2439.inktomisearch,16/Sep/2017:06:08:14,/robots.txt,1,1186,1186
lj2493.inktomisearch,16/Sep/2017:09:21:50,/robots.txt,1,1190,1190
mmcrc.search.scd.yah,16/Sep/2017:12:08:13,/robots.txt,1,1201,1201
lj2465.inktomisearch,16/Sep/2017:12:15:23,/robots.txt,1,1202,1202
msnbot.msn.com,16/Sep/2017:13:07:23,/robots.txt,1,1205,1205
mmcrm5.search.scd.ya,16/Sep/2017:13:46:50,/robots.txt,1,1211,1211
msnbot.msn.com,16/Sep/2017:13:51:24,/robots.txt,1,1214,1214
msnbot.msn.com,17/Sep/2017:02:01:03,/robots.txt,1,1247,1247
msnbot.msn.com,17/Sep/2017:13:45:28,/robots.txt,1,1267,1267
msnbot.msn.com,17/Sep/2017:13:48:18,/robots.txt,3,1267,1267
msnbot.msn.com,18/Sep/2017:17:29:11,/robots.txt,1,1321,1321
msnbot.msn.com,18/Sep/2017:19:52:07,/robots.txt,1,1325,1325
209.152.183.217,19/Sep/2017:01:19:07,/robots.txt,1,1329,1329
lj2475.inktomisearch,19/Sep/2017:07:22:22,/robots.txt,1,1333,1333
lj2475.inktomisearch,19/Sep/2017:15:24:35,/robots.txt,1,1371,1371
lj2475.inktomisearch,19/Sep/2017:19:23:41,/robots.txt,1,1383,1383
lj2475.inktomisearch,19/Sep/2017:20:36:13,/robots.txt,1,1386,1386
msnbot.msn.com,19/Sep/2017:23:02:22,/robots.txt,1,1391,1391
lj2475.inktomisearch,20/Sep/2017:00:03:42,/robots.txt,1,1394,1394
lj2495.inktomisearch,20/Sep/2017:14:43:49,/robots.txt,1,1417,1417
lj2495.inktomisearch,20/Sep/2017:17:22:03,/robots.txt,1,1429,1429
msnbot.msn.com,21/Sep/2017:00:58:24,/robots.txt,1,1438,1438
lj2434.inktomisearch,21/Sep/2017:06:02:28,/robots.txt,1,1439,1439
lj2434.inktomisearch,21/Sep/2017:07:07:58,/robots.txt,1,1441,1441
lj2427.inktomisearch,21/Sep/2017:08:11:03,/robots.txt,1,1444,1444
lj2427.inktomisearch,21/Sep/2017:09:21:20,/robots.txt,1,1446,1446
lj2427.inktomisearch,21/Sep/2017:10:54:43,/robots.txt,1,1449,1449
lj2427.inktomisearch,21/Sep/2017:11:41:52,/robots.txt,1,1453,1453
lj2427.inktomisearch,21/Sep/2017:12:35:59,/robots.txt,1,1458,1458
msnbot.msn.com,21/Sep/2017:13:47:31,/robots.txt,1,1463,1463
lj2427.inktomisearch,21/Sep/2017:14:34:04,/robots.txt,1,1465,1465
mmcrc.search.scd.yah,21/Sep/2017:14:43:38,/robots.txt,1,1468,1468
lj2427.inktomisearch,21/Sep/2017:17:37:25,/robots.txt,1,1470,1470
lj2427.inktomisearch,21/Sep/2017:21:18:38,/robots.txt,1,1474,1474
lj2427.inktomisearch,21/Sep/2017:22:05:36,/robots.txt,1,1477,1477
lj2427.inktomisearch,22/Sep/2017:01:23:49,/robots.txt,1,1479,1479
msnbot.msn.com,22/Sep/2017:03:05:22,/robots.txt,1,1481,1481
lj2427.inktomisearch,22/Sep/2017:04:18:54,/robots.txt,1,1482,1482
lj2427.inktomisearch,22/Sep/2017:05:33:04,/robots.txt,1,1484,1484
msnbot.msn.com,22/Sep/2017:07:37:45,/robots.txt,1,1486,1486
lj2427.inktomisearch,22/Sep/2017:08:11:47,/robots.txt,1,1487,1487
lj2427.inktomisearch,22/Sep/2017:15:05:34,/robots.txt,1,1497,1497
lj2427.inktomisearch,22/Sep/2017:15:36:49,/robots.txt,1,1499,1499
lj2427.inktomisearch,22/Sep/2017:16:41:45,/robots.txt,1,1502,1502
egspd42466.ask.com,22/Sep/2017:17:23:35,/robots.txt,1,1505,1505
lj2427.inktomisearch,22/Sep/2017:20:43:30,/robots.txt,1,1517,1517
lj2427.inktomisearch,22/Sep/2017:22:05:59,/robots.txt,1,1521,1521
lj2427.inktomisearch,22/Sep/2017:22:45:22,/robots.txt,1,1524,1524
lj2427.inktomisearch,23/Sep/2017:02:03:42,/robots.txt,1,1530,1530
c24.177.134.6.static,23/Sep/2017:03:39:45,/robots.txt,1,1534,1534
egspd42466.ask.com,23/Sep/2017:05:59:53,/robots.txt,2,1535,1535
lj2427.inktomisearch,23/Sep/2017:06:27:47,/robots.txt,1,1536,1536
msnbot.msn.com,23/Sep/2017:06:31:24,/robots.txt,1,1538,1538
msnbot.msn.com,23/Sep/2017:07:36:14,/robots.txt,1,1542,1542
lj2427.inktomisearch,23/Sep/2017:10:31:09,/robots.txt,1,1548,1548
mmcrm5.search.scd.ya,23/Sep/2017:19:39:18,/robots.txt,1,1569,1569
lj2427.inktomisearch,23/Sep/2017:19:56:24,/robots.txt,1,1570,1570
lj2485.inktomisearch,23/Sep/2017:21:21:51,/robots.txt,1,1574,1574
egspd42466.ask.com,23/Sep/2017:22:28:05,/robots.txt,1,1577,1577
209.152.183.217,23/Sep/2017:23:47:14,/robots.txt,1,1580,1580
msnbot.msn.com,24/Sep/2017:00:05:05,/robots.txt,1,1582,1582
lj2427.inktomisearch,24/Sep/2017:01:35:52,/robots.txt,1,1583,1583
lj2427.inktomisearch,24/Sep/2017:04:15:45,/robots.txt,1,1586,1586
msnbot.msn.com,24/Sep/2017:09:29:44,/robots.txt,1,1595,1595
egspd42466.ask.com,24/Sep/2017:12:05:39,/robots.txt,1,1617,1617
msnbot.msn.com,24/Sep/2017:12:46:33,/robots.txt,1,1618,1618
msnbot.msn.com,24/Sep/2017:15:22:20,/robots.txt,1,1622,1622
msnbot.msn.com,24/Sep/2017:21:39:16,/robots.txt,1,1637,1637
msnbot.msn.com,25/Sep/2017:01:55:01,/robots.txt,1,1642,1642
lj2452.inktomisearch,25/Sep/2017:02:11:08,/robots.txt,1,1643,1643
spider-66-249-64-79.g,25/Sep/2017:02:20:19,/robots.txt,1,1645,1645
egspd42466.ask.com,25/Sep/2017:03:07:45,/robots.txt,1,1647,1647
spider23-public.alexa,25/Sep/2017:04:31:40,/robots.txt,1,1648,1648
egspd42466.ask.com,25/Sep/2017:18:04:00,/robots.txt,1,1700,1700
msnbot.msn.com,25/Sep/2017:22:46:45,/robots.txt,1,1707,1707
msnbot.msn.com,26/Sep/2017:02:04:24,/robots.txt,1,1713,1713
spider-66-249-66-36.g,26/Sep/2017:03:01:12,/robots.txt,1,1714,1714
nme-pow-pr2.tpgi.com,26/Sep/2017:06:21:53,/robots.txt,1,1715,1715
spider-66-249-65-201.,26/Sep/2017:09:21:54,/robots.txt,1,1735,1735
egspd42466.ask.com,26/Sep/2017:10:25:23,/robots.txt,1,1742,1742
msnbot.msn.com,26/Sep/2017:12:40:14,/robots.txt,1,1749,1749
spider23-public.alexa,26/Sep/2017:14:25:44,/robots.txt,1,1759,1759
msnbot.msn.com,26/Sep/2017:14:44:09,/robots.txt,1,1760,1760
spider-66-249-65-201.,26/Sep/2017:15:24:08,/robots.txt,1,1763,1763
lj2427.inktomisearch,26/Sep/2017:19:22:35,/robots.txt,1,1774,1774
msnbot.msn.com,26/Sep/2017:20:55:06,/robots.txt,1,1776,1776
lj2427.inktomisearch,26/Sep/2017:21:14:07,/robots.txt,1,1778,1778
lj2427.inktomisearch,27/Sep/2017:02:14:03,/robots.txt,1,1785,1785
msnbot.msn.com,27/Sep/2017:02:25:07,/robots.txt,1,1788,1788
lj2427.inktomisearch,27/Sep/2017:03:24:40,/robots.txt,1,1791,1791
lj2427.inktomisearch,27/Sep/2017:07:23:47,/robots.txt,1,1795,1795
lj2427.inktomisearch,27/Sep/2017:08:36:23,/robots.txt,1,1797,1797
egspd42466.ask.com,27/Sep/2017:09:42:56,/robots.txt,1,1799,1799
lj2423.inktomisearch,27/Sep/2017:12:04:30,/robots.txt,1,1803,1803
sv-spider.looksmart.c,27/Sep/2017:23:10:49,/robots.txt,1,1816,1816
lj2423.inktomisearch,28/Sep/2017:02:43:57,/robots.txt,1,1818,1818
lj2423.inktomisearch,28/Sep/2017:05:22:15,/robots.txt,1,1820,1820
spider23-public.alexa,28/Sep/2017:06:10:08,/robots.txt,1,1823,1823
msnbot.msn.com,28/Sep/2017:12:08:21,/robots.txt,1,1826,1826
213.252.152.15,28/Sep/2017:15:12:38,/robots.txt,1,1832,1832
msnbot.msn.com,28/Sep/2017:15:27:27,/robots.txt,1,1833,1833
lj2423.inktomisearch,28/Sep/2017:19:09:18,/robots.txt,1,1837,1837
lj2423.inktomisearch,28/Sep/2017:20:42:44,/robots.txt,1,1843,1843
lj2423.inktomisearch,28/Sep/2017:21:21:21,/robots.txt,1,1846,1846
lj2423.inktomisearch,28/Sep/2017:22:54:44,/robots.txt,1,1859,1859
lj2423.inktomisearch,28/Sep/2017:23:47:28,/robots.txt,1,1865,1865
lj2423.inktomisearch,29/Sep/2017:00:36:00,/robots.txt,1,1869,1869
lj2423.inktomisearch,29/Sep/2017:00:57:21,/robots.txt,1,1872,1872
lj2423.inktomisearch,29/Sep/2017:02:37:39,/robots.txt,1,1875,1875
cr1.sensis.com.au,29/Sep/2017:05:22:33,/robots.txt,1,1878,1878
lj2423.inktomisearch,29/Sep/2017:05:37:32,/robots.txt,1,1879,1879
lj2427.inktomisearch,29/Sep/2017:09:18:43,/robots.txt,1,1882,1882
lj2427.inktomisearch,29/Sep/2017:10:05:43,/robots.txt,1,1884,1884
msnbot.msn.com,29/Sep/2017:17:23:48,/robots.txt,1,1893,1893
msnbot.msn.com,30/Sep/2017:08:35:12,/robots.txt,1,1900,1900
lj2427.inktomisearch,30/Sep/2017:09:32:14,/robots.txt,1,1902,1902
mmcrm5.search.scd.ya,30/Sep/2017:21:10:27,/robots.txt,1,1929,1929
msnbot.msn.com,31/Sep/2017:07:28:57,/robots.txt,1,1933,1933
c210-49-32-6.rochd2.,18/Aug/2017:21:25:16,/services.html,3,3,3
156.a.001.brs.iprimu,19/Aug/2017:09:03:48,/services.html,12,14,14
d220-236-91-52.adsl.n,19/Aug/2017:09:17:37,/services.html,3,20,20
225-145-222-203.rev.,19/Aug/2017:16:35:50,/services.html,2,44,44
202-47-51-61.dialup.,19/Aug/2017:17:27:13,/services.html,3,48,48
203.166.253.33,19/Aug/2017:18:37:35,/services.html,4,54,54
lj2145.inktomisearch,20/Aug/2017:02:25:18,/services.html,1,67,67
bri-pr3.tpgi.com.au,20/Aug/2017:09:44:52,/services.html,3,92,92
202.139.104.145,20/Aug/2017:14:01:02,/services.html,2,105,105
proxy1.uq.edu.au,21/Aug/2017:10:38:05,/services.html,3,120,120
cbd-138-130-255-82.q,21/Aug/2017:13:14:03,/services.html,3,125,125
61.88.19.82,21/Aug/2017:13:59:47,/services.html,1,130,130
adsl-202-173-188-134.,21/Aug/2017:14:28:15,/services.html,2,131,131
202.125.0.6,21/Aug/2017:16:17:39,/services.html,3,138,138
202.72.148.102,21/Aug/2017:16:38:56,/services.html,2,139,139
211.27.164.158,22/Aug/2017:07:47:13,/services.html,4,157,157
210-0-71-149.nexnet.,22/Aug/2017:10:14:06,/services.html,2,169,169
210-0-71-145.nexnet.,22/Aug/2017:11:15:21,/services.html,2,171,171
210-0-71-145.nexnet.,22/Aug/2017:11:24:16,/services.html,16,177,177
210-0-71-141.nexnet.,22/Aug/2017:13:53:45,/services.html,2,187,187
cor6-ppp1753.for.adsl,23/Aug/2017:09:32:10,/services.html,2,219,219
210-0-71-141.nexnet.,23/Aug/2017:12:59:12,/services.html,2,222,222
c220-237-90-93.ipswc,24/Aug/2017:14:02:50,/services.html,4,242,242
209.167.50.22,24/Aug/2017:15:02:12,/services.html,3,245,245
spider-66-249-66-132.,24/Aug/2017:16:50:40,/services.html,10,246,246
d220-236-196-100.adsl,24/Aug/2017:21:45:51,/services.html,3,255,255
cbd-147-10-85-104.ql,25/Aug/2017:11:28:48,/services.html,3,260,260
cbd-138-130-204-26.q,25/Aug/2017:15:50:00,/services.html,2,264,264
220-244-146-94-qld.t,25/Aug/2017:19:02:34,/services.html,2,265,265
nc2.akl.callplus.net,25/Aug/2017:20:01:58,/services.html,2,267,267
d211-31-174-186.adsl.,26/Aug/2017:14:54:34,/services.html,2,304,304
d211-31-174-186.adsl.,26/Aug/2017:14:58:41,/services.html,4,304,304
cbd-144-137-136-105.,26/Aug/2017:16:30:43,/services.html,2,309,309
lj2145.inktomisearch,27/Aug/2017:14:25:18,/services.html,1,364,364
cbd-144-131-26-120.v,27/Aug/2017:16:37:06,/services.html,2,374,374
220.b.001.ncl.iprimu,28/Aug/2017:12:53:22,/services.html,2,400,400
144.138.100.213,28/Aug/2017:14:00:10,/services.html,3,401,401
c220-237-150-58.brod,28/Aug/2017:15:12:47,/services.html,3,409,409
cbd-60-231-92-177.ql,28/Aug/2017:15:29:34,/services.html,8,410,410
lj1066.inktomisearch,28/Aug/2017:18:07:08,/services.html,1,419,419
adsl-24.221.240.220.d,28/Aug/2017:20:22:16,/services.html,2,427,427
cbd-60-231-60-252.ql,28/Aug/2017:23:19:22,/services.html,3,438,438
cbd-144-136-208-189.,29/Aug/2017:00:26:34,/services.html,2,446,446
220-244-187-6-qld.tp,29/Aug/2017:10:49:06,/services.html,2,470,470
adsl-210-15-203-247.q,29/Aug/2017:13:27:32,/services.html,6,479,479
cbd-203-51-252-24.ql,29/Aug/2017:14:44:56,/services.html,4,483,483
murax1-142.dialup.op,29/Aug/2017:16:03:19,/services.html,2,491,491
cbd-203-51-208-9.qld,29/Aug/2017:18:43:51,/services.html,5,501,501
lj2145.inktomisearch,30/Aug/2017:09:12:24,/services.html,1,524,524
d211-31-174-186.adsl.,30/Aug/2017:09:27:20,/services.html,2,526,526
c220-237-90-188.ipsw,30/Aug/2017:17:30:40,/services.html,2,540,540
cbd-147-10-164-21.ns,30/Aug/2017:18:19:20,/services.html,2,542,542
c211-31-50-228.rivrw,30/Aug/2017:21:23:18,/services.html,2,547,547
r220-101-72-103.cbd.,30/Aug/2017:22:40:36,/services.html,3,551,551
syd-pow-pr5.tpgi.com,30/Aug/2017:23:23:29,/services.html,2,554,554
msnbot.msn.com,01/Sep/2017:01:45:44,/services.html,3,557,557
219.cust6.qld.adsl.oz,01/Sep/2017:10:30:30,/services.html,2,567,567
203.26.66.28,02/Sep/2017:17:29:47,/services.html,2,583,583
cbd-60-231-146-192.q,02/Sep/2017:18:38:32,/services.html,8,585,585
7.cust5.qld.adsl.ozem,02/Sep/2017:23:01:14,/services.html,2,589,589
1cust64.tnt3.bne1.da,03/Sep/2017:09:01:23,/services.html,2,592,592
dknrgwpxav01.defence,03/Sep/2017:09:48:01,/services.html,1,594,594
cache5.syd.ops.aspac,03/Sep/2017:12:07:00,/services.html,3,601,601
203-219-138-74-qld.t,03/Sep/2017:15:53:31,/services.html,2,607,607
cbd-144-136-196-191.,03/Sep/2017:20:34:43,/services.html,2,609,609
1cust202.tnt1.bne1.d,03/Sep/2017:21:12:28,/services.html,2,610,610
qldrug.lnk.telstra.n,04/Sep/2017:09:49:04,/services.html,3,626,626
202.92.87.110,04/Sep/2017:15:26:28,/services.html,4,644,644
syd-nxg-pr7.tpgi.com,04/Sep/2017:15:34:46,/services.html,2,645,645
8-9745.san2.attens.n,04/Sep/2017:23:00:08,/services.html,14,662,662
61.8.113.77,05/Sep/2017:09:04:38,/services.html,2,675,675
webcache2.itc.griffi,05/Sep/2017:12:27:59,/services.html,1,686,686
www-cache0.usyd.edu.,06/Sep/2017:15:56:19,/services.html,1,769,769
203-206-159-154.dyn.,06/Sep/2017:16:22:10,/services.html,3,771,771
148.011.adsl.qld.ipri,07/Sep/2017:01:23:23,/services.html,3,790,790
proxy3.cc.swin.edu.a,07/Sep/2017:14:12:47,/services.html,2,817,817
cr1.sensis.com.au,07/Sep/2017:19:07:10,/services.html,3,822,822
lj2145.inktomisearch,08/Sep/2017:04:02:54,/services.html,1,841,841
rdlax12-a079.dialup.,08/Sep/2017:17:48:25,/services.html,2,853,853
syd-nxg-pr7.tpgi.com,08/Sep/2017:21:29:01,/services.html,2,859,859
c220-237-70-252.kelv,08/Sep/2017:22:23:38,/services.html,3,863,863
cbd-60-231-77-45.qld,09/Sep/2017:05:39:42,/services.html,4,868,868
61.88.19.82,09/Sep/2017:11:00:46,/services.html,4,873,873
adsl-202-173-191-115.,09/Sep/2017:15:08:49,/services.html,8,893,893
202.65.94.62,09/Sep/2017:17:09:51,/services.html,2,899,899
d211-31-217-201.adsl.,09/Sep/2017:22:16:37,/services.html,2,905,905
cbd-138-217-186-245.,10/Sep/2017:16:02:32,/services.html,2,941,941
61.88.19.82,10/Sep/2017:19:37:25,/services.html,2,951,951
c210-49-25-182.fitzg,10/Sep/2017:20:10:00,/services.html,3,952,952
cbd-143-238-165-225.,11/Sep/2017:14:42:52,/services.html,2,971,971
hyp-vic-radsl105.hype,11/Sep/2017:15:04:09,/services.html,2,972,972
gcccscn.adsl.onthenet,11/Sep/2017:15:56:42,/services.html,2,975,975
cbd-61-9-219-138.qld,11/Sep/2017:16:38:37,/services.html,2,976,976
203-59-184-205.dyn.i,11/Sep/2017:17:12:27,/services.html,3,978,978
cbd-60-230-101-166.v,11/Sep/2017:18:15:27,/services.html,10,982,982
cor6-ppp1753.for.adsl,11/Sep/2017:18:27:14,/services.html,2,983,983
wopr-p-144-134-185-3,11/Sep/2017:20:01:21,/services.html,3,990,990
mail.theonlineprinte,11/Sep/2017:23:15:13,/services.html,4,994,994
allptrs.eq.edu.au,12/Sep/2017:08:39:40,/services.html,2,1011,1011
ppp4-225.lns1.syd3.i,12/Sep/2017:09:10:13,/services.html,1,1013,1013
c210-49-16-71.fitzg1,12/Sep/2017:13:41:50,/services.html,2,1022,1022
mail.workpac.com,12/Sep/2017:13:46:29,/services.html,2,1023,1023
122.cust31.nsw.adsl.o,12/Sep/2017:14:00:01,/services.html,3,1024,1024
ns.detir.qld.gov.au,12/Sep/2017:19:24:47,/services.html,2,1030,1030
l3-202-89-190-230.ar,12/Sep/2017:22:06:27,/services.html,2,1036,1036
bri-pow-pr3.tpgi.com,13/Sep/2017:10:46:50,/services.html,5,1048,1048
capilano-link.bne.co,13/Sep/2017:16:24:43,/services.html,8,1060,1060
cor4-ppp59.for.dialu,13/Sep/2017:21:35:09,/services.html,2,1073,1073
c210-49-96-107.rochd,13/Sep/2017:22:26:29,/services.html,3,1075,1075
cbd-143-238-135-190.,14/Sep/2017:09:13:35,/services.html,5,1098,1098
cbd-138-130-229-185.,14/Sep/2017:21:59:07,/services.html,3,1123,1123
msnbot.msn.com,15/Sep/2017:06:48:25,/services.html,4,1139,1139
c220-237-67-254.kelv,15/Sep/2017:10:27:36,/services.html,2,1146,1146
sxpp-p-144-139-125-1,15/Sep/2017:10:29:03,/services.html,2,1147,1147
2cust171.tnt4.bne1.d,15/Sep/2017:13:05:21,/services.html,1,1159,1159
cbd-203-51-140-155.v,15/Sep/2017:14:55:43,/services.html,2,1164,1164
lj2145.inktomisearch,15/Sep/2017:16:03:03,/services.html,1,1168,1168
dialup-85.45.194.203,15/Sep/2017:16:52:43,/services.html,2,1170,1170
adsl-220-235-114-66.s,15/Sep/2017:19:42:26,/services.html,2,1175,1175
adsl-220-235-114-66.s,15/Sep/2017:19:45:22,/services.html,22,1175,1175
cbd-138-130-253-176.,15/Sep/2017:20:56:35,/services.html,2,1176,1176
nme-pow-pr2.tpgi.com,16/Sep/2017:06:07:38,/services.html,2,1185,1185
nme-pow-pr2.tpgi.com,16/Sep/2017:06:07:39,/services.html,3,1185,1185
wooax16-b082.dialup.,16/Sep/2017:11:14:36,/services.html,2,1197,1197
203.94.129.139,16/Sep/2017:11:17:39,/services.html,2,1198,1198
roma1.hwy54.com.au,16/Sep/2017:11:29:56,/services.html,2,1199,1199
203.202.58.106,16/Sep/2017:11:52:49,/services.html,2,1200,1200
cbd-147-10-92-80.qld,16/Sep/2017:12:24:00,/services.html,3,1204,1204
203.46.125.242,16/Sep/2017:13:19:15,/services.html,2,1206,1206
d211-31-216-166.adsl.,16/Sep/2017:13:47:07,/services.html,1,1212,1212
allptrs.eq.edu.au,16/Sep/2017:14:41:27,/services.html,2,1222,1222
11.128-142-203.dart.,16/Sep/2017:15:09:00,/services.html,2,1227,1227
144.139.173.13,16/Sep/2017:18:10:44,/services.html,2,1236,1236
dialup-233.162.221.2,16/Sep/2017:19:23:58,/services.html,2,1238,1238
60-240-189-151.tpgi.,16/Sep/2017:21:35:53,/services.html,2,1242,1242
cbd-138-217-186-137.,16/Sep/2017:22:12:31,/services.html,2,1243,1243
proxy.fairfax.com.au,16/Sep/2017:22:18:28,/services.html,2,1244,1244
bandersnatch.slq.qld,17/Sep/2017:10:54:02,/services.html,2,1258,1258
proxy2.uq.edu.au,17/Sep/2017:11:40:08,/services.html,3,1260,1260
cbd-203-51-215-146.q,17/Sep/2017:12:11:43,/services.html,2,1263,1263
203-219-14-162-qld.t,17/Sep/2017:13:00:33,/services.html,2,1264,1264
cbd-60-231-99-28.qld,17/Sep/2017:16:21:29,/services.html,4,1271,1271
dknrgwpxav01.defence,17/Sep/2017:18:45:59,/services.html,1,1280,1280
dialup-38.162.221.20,17/Sep/2017:19:35:01,/services.html,1,1287,1287
cust3482.vic01.datac,17/Sep/2017:21:08:33,/services.html,2,1288,1288
103.cust20.qld.adsl.o,17/Sep/2017:22:27:08,/services.html,3,1291,1291
203-59-196-145.dyn.i,18/Sep/2017:06:13:31,/services.html,3,1293,1293
cbd-147-10-81-34.qld,18/Sep/2017:11:02:18,/services.html,6,1298,1298
cbd-60-231-146-72.ql,18/Sep/2017:11:35:52,/services.html,3,1305,1305
webcache2.itc.griffi,18/Sep/2017:11:57:58,/services.html,3,1306,1306
203.53.101.51,18/Sep/2017:14:52:00,/services.html,1,1314,1314
mail1.rangerinstrume,18/Sep/2017:14:52:12,/services.html,1,1315,1315
118.a.002.gct.iprimu,19/Sep/2017:09:51:08,/services.html,3,1342,1342
jonesf.lnk.telstra.n,19/Sep/2017:09:52:56,/services.html,1,1347,1347
dione.cc.uq.edu.au,19/Sep/2017:11:11:17,/services.html,2,1352,1352
d211-31-186-70.adsl.n,19/Sep/2017:11:53:07,/services.html,2,1355,1355
ppp105-35.lns1.bne1.,19/Sep/2017:12:12:14,/services.html,2,1356,1356
ctx33.caltex.com.au,19/Sep/2017:12:28:56,/services.html,2,1358,1358
203.201.134.44,19/Sep/2017:13:11:12,/services.html,2,1360,1360
cbd-147-10-88-128.ql,19/Sep/2017:16:54:09,/services.html,3,1375,1375
cbd-147-10-88-128.ql,19/Sep/2017:17:00:14,/services.html,11,1375,1375
cbd-61-9-219-58.qld.,19/Sep/2017:17:33:41,/services.html,2,1378,1378
cbd-60-231-87-156.ql,20/Sep/2017:08:58:12,/services.html,2,1398,1398
cbd-60-231-87-156.ql,20/Sep/2017:09:04:00,/services.html,15,1398,1398
aceproxy3.acenet.net,20/Sep/2017:10:44:01,/services.html,4,1409,1409
002.b.004.brs.iprimu,20/Sep/2017:14:05:43,/services.html,2,1415,1415
dialup-137.92.221.20,20/Sep/2017:14:29:52,/services.html,2,1416,1416
cbd-144-137-142-68.q,20/Sep/2017:17:47:57,/services.html,7,1432,1432
bri-pow-pr1.tpgi.com,20/Sep/2017:20:34:43,/services.html,2,1436,1436
adl-pow-pr2.tpgi.com,20/Sep/2017:23:19:04,/services.html,2,1437,1437
qld-210-211-64-055.d,22/Sep/2017:08:29:40,/services.html,2,1490,1490
203.191.190.32,22/Sep/2017:11:01:58,/services.html,5,1492,1492
203.191.190.32,22/Sep/2017:11:20:48,/services.html,7,1492,1492
c220-237-83-76.kelvn,22/Sep/2017:13:32:01,/services.html,2,1494,1494
